x,y,z,t
-0.05612,0.06588,0.880352,243940551
-0.054656,0.072712,0.860832,243940571
-0.061,0.075152,0.880352,243940591
-0.061488,0.081008,0.903288,243940611
-0.072224,0.071736,0.926224,243940631
-0.08296,0.048312,0.955992,243940652
-0.08052,0.042944,0.985272,243940672
-0.057096,0.045384,1.010648,243940692
-0.052216,0.04148,1.00772,243940712
-0.04636,0.033184,0.998448,243940732
-0.023424,0.028792,1.016504,243940752
-0.014152,0.024888,1.012112,243940772
-0.00732,0.038552,0.967704,243940793
-0.028792,0.047336,0.920856,243940813
-0.069784,0.035136,0.891576,243940833
-0.079544,0.028792,0.90768,243940853
-0.060024,0.052704,0.919392,243940873
-0.041968,0.081496,0.894016,243940893
-0.050752,0.091744,0.84668,243940913
-0.049288,0.111752,0.826184,243940934
-0.036112,0.115168,0.840824,243940954
-0.01952,0.099552,0.894016,243940974
-0.02196,0.069784,0.92476,243940994
-0.029768,0.055632,0.952088,243941014
-0.043432,0.049288,0.961848,243941034
-0.0732,0.02928,0.9882,243941054
-0.109312,0.002928,0.976976,243941075
-0.083936,0.014152,0.928176,243941095
-0.061976,-0.02196,0.929152,243941115
-0.060024,-0.057096,1.040904,243941135
-0.06588,-0.083936,1.13216,243941155
-0.078568,-0.064416,1.042368,243941175
-0.058072,-0.00732,0.924272,243941195
0.003416,0.038552,0.84912,243941216
0.03904,0.040016,0.872056,243941236
0.0244,0.018056,0.945256,243941256
0.00488,0.0122,0.923784,243941276
0.0244,0.033184,0.888648,243941296
0.061976,0.04636,0.85888,243941316
0.042944,0.020008,0.911584,243941336
0.00488,-0.037576,1.012112,243941357
-0.045872,-0.090768,1.058472,243941377
-0.06588,-0.105408,1.048224,243941397
-0.016104,-0.076128,1.026752,243941417
0.011224,-0.064904,0.986248,243941437
0.002928,-0.079544,0.959896,243941457
0.03416,-0.101504,0.97112,243941477
0.085888,-0.093696,1.025776,243941498
0.070272,-0.093696,1.152168,243941518
0.047824,-0.118096,1.323456,243941538
0.044896,-0.154696,1.426424,243941558
0.0732,0.001952,-0.36844,243941578
-0.116144,0.263032,-0.267912,243941598
-0.17324,0.113216,0.999912,243941618
-0.121512,-0.08052,0.623664,243941639
-0.166896,-0.001464,0.67588,243941659
-0.201056,0.031232,0.906216,243941679
-0.15372,-0.016592,1.091656,243941699
-0.054168,-0.07808,1.002352,243941719
0.033672,0.019032,0.876448,243941739
-0.157624,-0.03416,1.035048,243941759
-0.305488,-0.172264,1.088728,243941780
-0.26108,-0.216184,1.064328,243941800
-0.079056,-0.16592,1.016016,243941820
-0.020496,-0.167384,1.055544,243941840
-0.17568,-0.203984,1.22732,243941860
-0.197152,-0.228384,1.297104,243941880
-0.129808,-0.228872,1.272704,243941900
-0.1098,-0.189344,1.028216,243941921
-0.057096,-0.07076,0.758352,243941941
-0.020496,-0.025864,0.800808,243941961
0.031232,-0.022448,0.89304,243941981
-0.014152,-0.03416,0.882304,243942001
-0.062952,-0.033184,0.813008,243942021
-0.068808,-0.022936,0.741272,243942041
-0.089792,0.004392,0.745664,243942062
-0.06588,0.005856,0.743712,243942082
-0.083448,0.023424,0.737856,243942102
-0.14884,-0.0366,0.808616,243942122
-0.171776,-0.059536,0.864736,243942142
-0.183488,-0.0488,0.866688,243942162
-0.182024,-0.032696,0.849608,243942182
-0.154696,-0.019032,0.835944,243942203
-0.135176,0.006832,0.869128,243942223
-0.15128,-0.012688,0.906704,243942243
-0.146888,-0.003904,0.908168,243942263
-0.149328,0.010248,0.9272,243942283
-0.143472,-0.001952,0.942816,243942303
-0.119072,0.018056,0.910608,243942323
-0.125904,0.037088,0.907192,243942344
-0.120536,0.021472,0.940864,243942364
-0.062464,0.022448,0.94916,243942384
0.016592,0.047336,0.952088,243942404
0.06588,0.05856,0.975512,243942424
0.030256,-0.000488,0.955992,243942444
-0.040992,-0.059536,0.937936,243942464
-0.069784,-0.079544,1.000888,243942484
-0.04636,-0.086376,1.13216,243942505
0.010248,-0.120536,1.153632,243942525
-0.020008,-0.176168,1.123376,243942545
-0.06588,-0.20496,1.08336,243942565
-0.082472,-0.210328,1.0126,243942585
-0.00732,-0.149328,0.942816,243942605
0.091744,-0.110776,0.932568,243942625
0.131272,-0.121512,0.981368,243942646
0.097112,-0.162504,1.063352,243942666
0.010736,-0.2074,1.035536,243942686
-0.056608,-0.21228,0.906216,243942706
-0.08052,-0.164456,0.813008,243942726
-0.10736,-0.147376,0.864248,243942746
-0.052704,-0.115168,0.89548,243942766
-0.003904,-0.050264,0.837408,243942787
0.022448,-0.01464,0.737368,243942807
0.014152,0.032208,0.611952,243942827
-0.035624,0.07564,0.550464,243942847
0.032696,0.13664,0.588528,243942867
0.093696,0.13664,0.63684,243942887
0.062952,0.120048,0.646112,243942907
0.020984,0.093696,0.662216,243942928
0.00244,0.068808,0.713944,243942948
-0.015616,0.04148,0.842288,243942968
-0.05612,-0.008296,0.978928,243942988
-0.057584,-0.054656,1.107272,243943008
-0.051728,-0.074176,1.203408,243943028
-0.013176,-0.074664,1.22,243943048
-0.016104,-0.045872,1.108248,243943069
-0.020496,-0.04148,0.894016,243943089
0.025376,-0.08296,0.798856,243943109
0.037088,-0.155672,1.030656,243943129
0.008296,-0.224968,1.345904,243943149
-0.039528,-0.245464,1.482056,243943169
-0.081008,-0.233264,1.353224,243943189
-0.081008,-0.176656,1.119472,243943210
-0.086376,-0.117608,0.9394,243943230
-0.116632,-0.056608,0.813984,243943250
-0.113704,0.00488,0.757864,243943270
-0.11224,0.019032,0.764696,243943290
-0.11468,0.019032,0.784704,243943310
-0.097112,0.00732,0.825208,243943330
-0.069784,-0.01952,0.883768,243943351
-0.057096,-0.055632,0.950624,243943371
-0.042944,-0.087352,0.989176,243943391
-0.024888,-0.078568,0.941352,243943411
-0.042456,-0.074664,0.897432,243943431
-0.091744,-0.062952,0.854488,243943451
-0.084424,-0.040992,0.804224,243943471
-0.012688,0.02196,0.74908,243943492
0.013176,0.020984,0.709552,243943512
-0.028792,0.030744,0.656848,243943532
-0.158112,0.005368,0.723704,243943552
-0.146888,-0.038064,0.855464,243943572
-0.071736,-0.035136,0.9638,243943592
-0.010248,-0.033184,1.02236,243943612
-0.011712,-0.077592,1.101416,243943633
0.010736,-0.110288,1.118496,243943653
0.04148,-0.045384,1.038952,243943673
0.052216,-0.01464,0.96868,243943693
0.044408,-0.086864,1.052128,243943713
-0.003416,-0.154208,1.014064,243943733
-0.071736,-0.184464,1.077992,243943753
-0.068808,-0.26352,1.138016,243943774
-0.094672,-0.3294,1.199504,243943794
-0.227408,-0.406016,1.32736,243943814
-0.257664,-0.418216,1.362008,243943834
-0.15616,-0.327936,1.29076,243943854
-0.020496,-0.221552,1.086776,243943874
0.097112,-0.118096,0.84912,243943894
0.148352,-0.020008,0.665144,243943915
0.132736,0.03416,0.574864,243943935
0.073688,0.03904,0.593896,243943955
-0.006832,0.011224,0.693448,243943975
-0.025376,0.011712,0.792512,243943995
-0.00244,0.020496,0.854488,243944015
-0.022936,-0.004392,0.851072,243944035
-0.106872,-0.022448,0.817888,243944056
-0.15128,-0.020496,0.819352,243944076
-0.114192,-0.006344,0.848144,243944096
-0.0854,-0.001464,0.840336,243944116
0.000976,0.060512,0.867664,243944136
0.050752,0.061,0.925248,243944156
0.022448,0.055144,0.888648,243944176
-0.039528,0.042456,0.799344,243944197
-0.101992,0.024888,0.750544,243944217
-0.128832,0.028792,0.798368,243944237
-0.10492,0.01708,0.874496,243944257
-0.09272,-0.001952,0.900848,243944277
-0.111264,-0.020496,0.923296,243944297
-0.116632,-0.03904,0.97112,243944317
-0.07808,-0.004392,1.037488,243944338
-0.003416,-0.022448,1.07604,243944358
0.003904,-0.054656,0.994056,243944378
-0.046848,-0.099552,1.019432,243944398
-0.076616,-0.125904,1.121912,243944418
-0.141032,-0.179584,1.280512,243944438
-0.174216,-0.196664,1.301984,243944458
-0.093696,-0.105408,1.108736,243944479
-0.02196,-0.059536,0.903288,243944499
-0.05124,-0.034648,0.781776,243944519
-0.043432,-0.002928,0.742248,243944539
-0.03416,-0.045872,0.808128,243944559
-0.096624,-0.106384,0.86864,243944579
-0.105896,-0.121512,0.889136,243944599
-0.097112,-0.158112,0.938424,243944620
-0.084424,-0.177632,0.962336,243944640
-0.040504,-0.129808,1.008208,243944660
0.005368,-0.096136,1.065304,243944680
-0.027816,-0.106872,1.017968,243944700
-0.081496,-0.078568,0.864736,243944720
-0.10736,-0.057096,0.767136,243944740
-0.13664,-0.042944,0.693448,243944760
-0.1342,-0.006832,0.690032,243944781
-0.0854,0.030744,0.781776,243944801
-0.05612,0.033672,0.870592,243944821
-0.049776,0.035136,0.88328,243944841
-0.05368,0.034648,0.894504,243944861
-0.049288,0.022448,0.915488,243944881
-0.038064,0.020496,0.973072,243944901
-0.02684,-0.005368,1.042368,243944922
-0.03416,-0.018544,1.031632,243944942
-0.024888,-0.03416,1.02724,243944962
-0.0366,-0.0488,1.00772,243944982
-0.071248,-0.067832,0.937448,243945002
-0.084424,-0.071736,0.911096,243945022
-0.028304,-0.036112,0.891576,243945042
0.069784,-0.033184,0.889624,243945063
0.134688,-0.093208,0.9394,243945083
0.072712,-0.171776,1.174128,243945103
-0.03904,-0.249368,1.36884,243945123
-0.109312,-0.28304,1.340048,243945143
-0.088328,-0.237656,1.069208,243945163
0.028792,-0.148352,0.86864,243945183
0.128344,-0.047336,0.795928,243945204
0.188856,-0.01464,0.735904,243945224
0.168848,-0.024888,0.777872,243945244
0.119072,-0.094672,0.83692,243945264
0.06344,-0.12444,0.859856,243945284
0.076616,-0.120536,0.959896,243945304
0.050752,-0.170312,1.050176,243945324
0.028304,-0.172752,1.05164,243945345
0.020984,-0.149816,0.999424,243945365
0.015128,-0.125904,0.89304,243945385
0.0244,-0.080032,0.826672,243945405
0.020008,-0.064904,0.815936,243945425
0.024888,-0.041968,0.776896,243945445
0.037088,-0.015128,0.756888,243945465
0.069296,0.010736,0.786168,243945486
0.096624,0.019032,0.864736,243945506
0.068808,-0.00976,0.911096,243945526
0.034648,-0.035136,0.887184,243945546
0.00244,-0.054656,0.883768,243945566
-0.001952,-0.052216,0.918416,243945586
0.033184,-0.042456,0.982344,243945606
0.046848,-0.05368,1.036024,243945627
0.023424,-0.072712,1.048224,243945647
0.03172,-0.06832,1.009672,243945667
0.079544,-0.032208,0.988688,243945687
0.1464,0.022448,0.967216,243945707
0.193248,0.038064,0.907192,243945727
0.184952,-0.013664,0.955504,243945747
0.127856,-0.067832,1.10044,243945768
0.02928,-0.122488,1.236104,243945788
-0.074176,-0.142496,1.169248,243945808
-0.10004,-0.093696,1.001864,243945828
-0.084912,-0.043432,0.838384,243945848
-0.020984,0.026352,0.740784,243945868
-0.033672,0.05124,0.72956,243945888
-0.107848,0.047824,0.751032,243945909
-0.127856,0.001952,0.830576,243945929
-0.111264,-0.018056,0.899872,243945949
-0.061,-0.040504,0.938912,243945969
-0.005368,-0.042456,0.9516,243945989
0.03172,-0.041968,1.05896,243946009
0.022448,-0.062952,1.122888,243946029
-0.032696,-0.042944,1.035536,243946050
-0.075152,-0.055144,0.86132,243946070
-0.078568,-0.013664,0.753472,243946090
-0.057584,0.029768,0.732,243946110
-0.0244,0.040504,0.79056,243946130
-0.044896,0.042456,0.837896,243946150
-0.07076,0.03904,0.837408,243946170
-0.070272,0.05368,0.854976,243946191
-0.020008,0.07076,0.914024,243946211
0.010248,0.098088,0.926224,243946231
-0.01464,0.084912,0.879376,243946251
-0.0732,0.05612,0.83204,243946271
-0.122976,0.017568,0.859368,243946291
-0.156648,-0.015616,0.920856,243946311
-0.174216,-0.037088,0.981368,243946332
-0.164456,-0.04636,1.01992,243946352
-0.125904,-0.045384,1.060424,243946372
-0.08296,-0.033184,1.067744,243946392
-0.052704,-0.021472,1.051152,243946412
-0.0122,-0.046848,1.068232,243946432
0.028304,-0.081008,1.145336,243946452
0.061,-0.137128,1.25904,243946473
0.049776,-0.167384,1.294176,243946493
0.027816,-0.152256,1.160464,243946513
0.013176,-0.115168,1.016504,243946533
0.038552,-0.054656,0.885232,243946553
0.045384,-0.008784,0.75396,243946573
0.067344,0.034648,0.628056,243946593
0.0976,0.046848,0.610488,243946614
0.11224,-0.0244,0.752008,243946634
0.061976,-0.098576,0.890112,243946654
0.028792,-0.125904,1.00528,243946674
-0.009272,-0.152256,1.06872,243946694
0.011224,-0.104432,1.040416,243946714
0.027816,-0.068808,0.990152,243946734
0.00732,-0.020984,0.8784,243946755
-0.022936,0.00976,0.80764,243946775
-0.049776,0.035624,0.750544,243946795
-0.023424,0.070272,0.703696,243946815
-0.001952,0.081984,0.750544,243946835
0.044896,0.088328,0.855952,243946855
0.056608,0.061,0.916952,243946875
0.04636,0.037576,0.904264,243946896
0.011712,0.017568,0.889136,243946916
-0.025376,-0.00244,0.894992,243946936
-0.040016,-0.006344,0.893528,243946956
-0.045384,-0.003904,0.933544,243946976
-0.0488,-0.008784,0.99552,243946996
-0.053192,-0.011712,1.022848,243947016
-0.062952,-0.001464,0.945256,243947036
-0.062952,0.006832,0.933544,243947057
-0.042944,0.004392,1.007232,243947077
-0.027328,-0.000488,1.05408,243947097
-0.020008,-0.000976,1.025288,243947117
0.001952,0.002928,0.935496,243947137
0.028304,-0.012688,0.904264,243947157
0.010248,-0.054168,1.021872,243947177
-0.061976,-0.123464,1.157048,243947198
-0.130296,-0.17568,1.209264,243947218
-0.139568,-0.172752,1.127768,243947238
-0.112728,-0.133712,0.977952,243947258
-0.076128,-0.078568,0.854,243947278
-0.069784,-0.03904,0.755912,243947298
-0.072224,-0.016592,0.687104,243947318
-0.05856,-0.019032,0.680272,243947339
-0.024888,-0.04148,0.727608,243947359
0.02684,-0.05612,0.853512,243947379
0.060024,-0.074176,0.974536,243947399
0.066856,-0.099552,1.057984,243947419
0.044408,-0.13664,1.10532,243947439
-0.080032,-0.162504,1.099464,243947459
-0.142496,-0.201056,1.035048,243947480
-0.138104,-0.17812,0.89304,243947500
-0.131272,-0.135664,0.787144,243947520
-0.084424,-0.084424,0.767624,243947540
-0.054656,-0.079056,0.788608,243947560
-0.055632,-0.06344,0.843752,243947580
-0.05124,-0.081496,0.930128,243947600
-0.10736,-0.139568,1.00772,243947621
-0.054656,-0.077592,0.992592,243947641
-0.026352,-0.050752,0.931592,243947661
-0.016104,-0.018056,0.872544,243947681
-0.042456,-0.0244,0.852536,243947701
-0.061,-0.050752,0.91988,243947721
-0.081984,-0.071248,0.979904,243947741
-0.06588,-0.044408,0.972096,243947762
-0.077592,-0.04392,0.925736,243947782
-0.074176,-0.081008,0.898408,243947802
-0.048312,-0.099064,1.011624,243947822
-0.025376,-0.162016,1.147288,243947842
-0.023424,-0.269864,1.155096,243947862
-0.042944,-0.325496,1.183888,243947882
-0.062464,-0.317688,1.275632,243947903
-0.057584,-0.2562,1.247328,243947923
-0.01464,-0.179584,1.069696,243947943
0.040992,-0.106384,0.884256,243947963
0.073688,-0.05368,0.757864,243947983
0.081984,-0.029768,0.694424,243948003
0.053192,-0.020008,0.70272,243948023
-0.02684,-0.054656,0.772992,243948044
-0.089304,-0.100528,0.881328,243948064
-0.119072,-0.126392,0.952576,243948084
-0.122,-0.123952,0.951112,243948104
-0.10004,-0.101016,0.883768,243948124
-0.08052,-0.079544,0.828624,243948144
-0.067832,-0.053192,0.793,243948164
-0.053192,-0.02684,0.741272,243948185
-0.032696,-0.001952,0.721752,243948205
-0.01708,0.004392,0.743224,243948225
-0.009272,0.006344,0.793,243948245
-0.023912,-0.02684,0.85888,243948265
-0.042456,-0.05124,0.936472,243948285
-0.05368,-0.048312,0.959408,243948305
-0.064416,-0.027328,0.935984,243948326
-0.045872,-0.020496,0.915488,243948346
0.012688,0.00488,0.936472,243948366
-0.007808,-0.012688,0.994544,243948386
-0.005856,-0.020496,1.048224,243948406
-0.02928,-0.030256,1.065792,243948426
-0.028304,-0.039528,1.032608,243948446
-0.027816,-0.03904,0.97844,243948467
-0.02684,-0.082472,0.931592,243948487
-0.04636,-0.113216,1.006256,243948507
-0.066856,-0.1586,1.167784,243948527
-0.100528,-0.235216,1.304912,243948547
-0.11712,-0.240096,1.282952,243948567
-0.108336,-0.185928,1.109712,243948587
-0.101504,-0.1342,0.962336,243948608
-0.074664,-0.101504,0.8784,243948628
-0.049776,-0.0854,0.839848,243948648
-0.028304,-0.081008,0.861808,243948668
-0.00732,-0.074176,0.92476,243948688
-0.0244,-0.096624,0.969656,243948708
-0.062464,-0.114192,0.97844,243948728
-0.097112,-0.115168,0.953552,243948749
-0.140544,-0.11712,0.890112,243948769
-0.160064,-0.09516,0.821792,243948789
-0.159088,-0.066368,0.767136,243948809
-0.137128,-0.024888,0.734928,243948829
-0.125904,-0.000488,0.717848,243948849
-0.145912,0.000976,0.728096,243948869
-0.164456,0.000976,0.77104,243948890
-0.142496,0.005368,0.821792,243948910
-0.122488,-0.002928,0.902312,243948930
-0.15128,-0.035136,0.962336,243948950
-0.145912,-0.037088,0.94916,243948970
-0.112728,-0.005856,0.935496,243948990
-0.080032,-0.02684,0.926224,243949010
-0.051728,-0.023912,0.95404,243949031
-0.04636,-0.039528,1.00772,243949051
-0.088816,-0.055144,0.96624,243949071
-0.132736,-0.0488,0.904264,243949091
-0.129808,-0.05368,0.88572,243949111
-0.084424,-0.094184,0.904264,243949131
-0.079544,-0.129808,0.997472,243949151
-0.109312,-0.233752,1.225368,243949172
-0.188368,-0.323544,1.366888,243949192
-0.127856,-0.320616,1.360056,243949212
-0.077104,-0.203008,1.116056,243949232
-0.030256,-0.142008,0.934032,243949252
-0.027328,-0.093696,0.852536,243949272
0.00976,-0.054168,0.804224,243949292
0.010736,-0.032208,0.74176,243949312
-0.014152,-0.022936,0.752008,243949333
-0.063928,-0.050752,0.839848,243949353
-0.099552,-0.067344,0.8906,243949373
-0.092232,-0.04636,0.86376,243949393
-0.094672,-0.033672,0.787632,243949413
-0.0976,-0.007808,0.770064,243949433
-0.112728,0.004392,0.752008,243949453
-0.122,0.023912,0.723216,243949474
-0.130784,0.02928,0.703208,243949494
-0.121024,0.031232,0.727608,243949514
-0.091744,0.025864,0.822768,243949534
-0.077592,0.000488,0.90036,243949554
-0.07808,0.008784,0.893528,243949574
-0.083936,0.027816,0.857904,243949594
-0.103456,0.02684,0.810568,243949615
-0.1098,0.038552,0.809104,243949635
-0.07808,0.05612,0.877424,243949655
-0.084424,0.028304,0.915488,243949675
-0.091744,0.005856,0.923784,243949695
-0.064904,-0.007808,0.94184,243949715
-0.038552,-0.032208,0.97356,243949735
-0.030744,-0.046848,1.084824,243949756
-0.043432,-0.086376,1.204872,243949776
-0.069296,-0.129808,1.256112,243949796
-0.060512,-0.155672,1.196576,243949816
-0.060024,-0.167384,1.206824,243949836
-0.097112,-0.178608,1.245376,243949856
-0.130784,-0.147376,1.142408,243949876
-0.13908,-0.110776,0.962824,243949897
-0.113704,-0.06344,0.820816,243949917
-0.089792,-0.030256,0.7564,243949937
-0.069296,-0.047824,0.816424,243949957
-0.029768,-0.042944,0.915488,243949977
-0.027816,-0.04148,1.012112,243949997
-0.046848,-0.07076,1.016016,243950017
-0.061,-0.051728,0.943792,243950038
-0.074176,-0.050752,0.906216,243950058
-0.060024,-0.040016,0.88816,243950078
-0.042456,-0.027816,0.841312,243950098
-0.020496,-0.01464,0.808616,243950118
-0.028304,-0.006344,0.767624,243950138
-0.022448,0.011712,0.770552,243950158
-0.048312,0.00244,0.806664,243950179
-0.03172,-0.017568,0.826184,243950199
-0.006344,0.003904,0.780312,243950219
0.018544,0.010248,0.807152,243950239
0.029768,0.001464,0.914512,243950259
0.02684,-0.026352,1.014552,243950279
-0.00488,-0.053192,1.019432,243950299
-0.040504,-0.05124,0.974048,243950320
-0.057096,-0.050264,0.926712,243950340
-0.060512,-0.05612,0.896944,243950360
-0.024888,-0.088328,0.88328,243950380
0.007808,-0.141032,0.981856,243950400
-0.016104,-0.206424,1.197064,243950420
-0.04148,-0.290848,1.336632,243950440
-0.036112,-0.345504,1.31272,243950461
0.008296,-0.333304,1.196088,243950481
0.05856,-0.264984,1.148264,243950501
0.09028,-0.18788,1.08336,243950521
0.10492,-0.132248,0.930128,243950541
0.115656,-0.089304,0.758352,243950561
0.105408,-0.049288,0.684176,243950581
0.054168,-0.045872,0.73932,243950602
0.030256,-0.069784,0.87108,243950622
0.001952,-0.078568,0.942816,243950642
-0.031232,-0.107848,0.97356,243950662
-0.0488,-0.098088,0.872056,243950682
-0.053192,-0.05856,0.753472,243950702
-0.007808,-0.015128,0.716384,243950722
0.025376,0.01708,0.718336,243950743
0.026352,0.01708,0.704184,243950763
-0.016104,0.011224,0.713944,243950783
-0.001952,-0.003416,0.73688,243950803
0.001952,0.005368,0.757376,243950823
0.020984,0.018056,0.806176,243950843
0.004392,0.014152,0.884744,243950863
-0.054656,-0.030256,0.935008,243950884
-0.061,-0.068808,0.96624,243950904
-0.023912,-0.06344,0.970632,243950924
0.035624,-0.056608,0.999424,243950944
0.037088,-0.072712,1.08336,243950964
0.032696,-0.093208,1.15168,243950984
0.01952,-0.090768,1.14924,243951004
-0.003416,-0.082472,1.073112,243951025
-0.0366,-0.098576,0.974536,243951045
-0.057584,-0.14884,0.96868,243951065
-0.07076,-0.196664,1.159488,243951085
-0.062952,-0.215696,1.299544,243951105
-0.07808,-0.205936,1.25904,243951125
-0.080032,-0.186904,1.057984,243951145
-0.076616,-0.162016,0.88328,243951166
-0.095648,-0.12688,0.821304,243951186
-0.098088,-0.12932,0.867664,243951206
-0.081984,-0.145912,0.962824,243951226
-0.067344,-0.157136,1.008208,243951246
-0.07564,-0.162016,0.968192,243951266
-0.101016,-0.150792,0.911096,243951286
-0.105408,-0.130296,0.85156,243951307
-0.100528,-0.101016,0.774944,243951327
-0.088328,-0.054656,0.698816,243951347
-0.089304,-0.020008,0.674904,243951367
-0.094672,-0.005368,0.667584,243951387
-0.100528,-0.011712,0.66856,243951407
-0.078568,0.008784,0.700768,243951427
-0.078568,0.000488,0.776896,243951448
-0.070272,-0.014152,0.859368,243951468
-0.069784,-0.010736,0.942328,243951488
-0.052704,-0.020984,1.05652,243951508
-0.051728,-0.114192,1.07604,243951528
-0.042944,-0.134688,1.075552,243951548
-0.02196,-0.130784,1.083848,243951568
0.023424,-0.086376,0.984296,243951588
0.031232,-0.057584,0.93452,243951609
0.00732,-0.040016,0.941352,243951629
0.054656,-0.043432,0.970632,243951649
0.058072,-0.101016,0.974048,243951669
0.026352,-0.192272,1.118008,243951689
-0.052216,-0.269864,1.315648,243951709
-0.033184,-0.318664,1.375672,243951729
0.008296,-0.296704,1.209752,243951750
0.072712,-0.238144,1.095072,243951770
0.063928,-0.21472,1.075064,243951790
0.063928,-0.181048,1.00284,243951810
0.064416,-0.14884,0.86376,243951830
0.061,-0.105896,0.735904,243951850
0.007808,-0.080032,0.692472,243951870
-0.037088,-0.084912,0.701744,243951891
-0.064416,-0.074664,0.72468,243951911
-0.098576,-0.068808,0.723704,243951931
-0.13664,-0.057584,0.676368,243951951
-0.1708,-0.038064,0.6344,243951971
-0.178608,-0.012688,0.62708,243951991
-0.175192,-0.005368,0.639768,243952011
-0.159576,-0.020008,0.662216,243952032
-0.118096,-0.022936,0.726632,243952052
-0.082472,-0.040016,0.835456,243952072
-0.073688,-0.054168,0.939888,243952092
-0.073688,-0.054168,1.020408,243952112
-0.077592,-0.047824,1.032608,243952132
-0.080032,-0.04148,0.94916,243952152
-0.075152,-0.039528,0.930616,243952173
-0.078568,-0.048312,1.029192,243952193
-0.093208,-0.060024,1.081896,243952213
-0.110776,-0.076616,1.020896,243952233
-0.143472,-0.09272,1.034072,243952253
-0.135176,-0.128832,1.039928,243952273
-0.133224,-0.188368,1.09312,243952293
-0.144936,-0.219112,1.23708,243952314
-0.163968,-0.255224,1.35664,243952334
-0.150792,-0.243512,1.247816,243952354
-0.139568,-0.186416,1.030168,243952374
-0.122976,-0.150304,0.890112,243952394
-0.15616,-0.125416,0.884256,243952414
-0.140544,-0.132248,0.927688,243952434
-0.129808,-0.141032,0.933056,243952455
-0.07808,-0.138104,0.861808,243952475
-0.012688,-0.115168,0.84424,243952495
-0.01708,-0.116632,0.920856,243952515
-0.06344,-0.128344,0.95648,243952535
-0.110776,-0.133712,0.879864,243952555
-0.112728,-0.1098,0.789096,243952575
-0.094672,-0.082472,0.742248,243952596
-0.112728,-0.043432,0.708088,243952616
-0.132736,-0.027816,0.700768,243952636
-0.093208,-0.00976,0.714432,243952656
-0.064904,0.020496,0.743712,243952676
-0.052704,0.019032,0.780312,243952696
-0.040992,0.023424,0.835944,243952716
-0.038552,0.010736,0.886696,243952737
-0.05368,-0.01708,0.925248,243952757
-0.077592,-0.068808,0.977952,243952777
-0.101504,-0.09028,1.033096,243952797
-0.105896,-0.071736,1.01992,243952817
-0.105408,-0.050264,0.962336,243952837
-0.096624,-0.026352,0.930616,243952857
-0.054656,-0.033672,0.920856,243952878
-0.004392,-0.08052,0.933544,243952898
-0.010248,-0.133712,1.085312,243952918
-0.072224,-0.239608,1.233664,243952938
-0.118096,-0.316712,1.286856,243952958
-0.101992,-0.3172,1.248304,243952978
-0.02684,-0.260104,1.140456,243952998
0.074664,-0.185928,1.031632,243953019
0.166408,-0.097112,0.923296,243953039
0.216184,-0.032208,0.803248,243953059
0.230824,0.012688,0.710528,243953079
0.163968,0.047824,0.663192,243953099
0.056608,0.006344,0.709064,243953119
-0.055144,-0.087352,0.815448,243953139
-0.142008,-0.16104,0.888648,243953160
-0.169336,-0.149328,0.897432,243953180
-0.13664,-0.101992,0.881328,243953200
-0.079056,-0.083448,0.841312,243953220
-0.06344,-0.040992,0.776408,243953240
-0.038064,0.00244,0.756888,243953260
-0.028792,0.00976,0.734928,243953280
-0.000976,0.024888,0.755912,243953301
0.001952,0.018056,0.816912,243953321
-0.00976,0.00244,0.89548,243953341
-0.028304,-0.033184,0.96868,243953361
-0.058072,-0.061,1.014064,243953381
-0.077104,-0.066856,1.047248,243953401
-0.08052,-0.069296,1.076528,243953421
-0.052704,-0.05368,1.097024,243953442
-0.047336,-0.061,1.073112,243953462
-0.035136,-0.065392,1.041392,243953482
-0.044896,-0.052216,1.023336,243953502
-0.07564,-0.064416,1.033584,243953522
-0.112728,-0.109312,1.030168,243953542
-0.13664,-0.150304,1.104832,243953562
-0.123464,-0.174704,1.220488,243953583
-0.101016,-0.190808,1.23952,243953603
-0.101992,-0.174216,1.146312,243953623
-0.09516,-0.129808,0.996496,243953643
-0.083936,-0.088816,0.857904,243953663
-0.063928,-0.055632,0.788608,243953683
-0.015128,-0.03904,0.815936,243953703
0.016592,-0.047336,0.880352,243953723
-0.000976,-0.081008,0.904264,243953744
-0.048312,-0.088816,0.889136,243953764
-0.080032,-0.0854,0.861808,243953784
-0.10004,-0.067344,0.83204,243953804
-0.101016,-0.051728,0.794952,243953824
-0.089792,-0.022448,0.7442,243953844
-0.090768,-0.001952,0.692472,243953864
-0.105408,0.015616,0.64904,243953885
-0.118584,0.023912,0.653432,243953905
-0.130296,0.007808,0.735904,243953925
-0.135664,-0.036112,0.838384,243953945
-0.147376,-0.030256,0.914512,243953965
-0.132248,-0.068808,0.99064,243953985
-0.098576,-0.062464,0.955016,243954005
-0.062464,-0.037088,0.928176,243954026
-0.082472,-0.083936,1.00528,243954046
-0.05612,-0.11712,1.060424,243954066
-0.02684,-0.10004,1.051152,243954086
0.00244,-0.065392,1.01992,243954106
0.054168,-0.044896,0.972584,243954126
0.112728,-0.048312,0.90768,243954146
0.110288,-0.089792,1.07604,243954167
-0.021472,-0.220576,1.311744,243954187
-0.103944,-0.342576,1.421056,243954207
-0.121512,-0.390888,1.280024,243954227
-0.062464,-0.315248,1.09312,243954247
0.039528,-0.195688,1.048224,243954267
